EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,OverTime,DistanceFromHome,YearsAtCompany,PerformanceRating,WorkLifeBalance,Attrition
EMP00393,53,Male,Finance,Senior Manager,15492,No,4,13,2,3,No
EMP00394,45,Female,IT,Developer,11179,No,19,7,2,3,No
EMP00395,59,Male,Sales,Senior Manager,16523,No,24,17,3,2,No
EMP00396,40,Male,Marketing,Senior Manager,18096,No,28,7,3,4,No
EMP00397,42,Female,Marketing,Analyst,6685,Yes,2,9,3,3,No
EMP00398,44,Female,IT,Manager,10616,No,46,6,3,1,No
EMP00399,29,Male,IT,Specialist,6799,No,4,6,2,3,No
EMP00400,38,Male,Sales,Manager,10773,No,23,6,2,3,No
EMP00401,22,Male,Marketing,Analyst,4866,No,1,0,4,2,Yes
EMP00402,54,Male,Finance,Manager,12558,No,18,16,3,3,No
EMP00403,39,Male,Sales,Analyst,6000,No,3,6,2,2,No
EMP00404,30,Male,Sales,Executive,6411,No,9,6,3,3,No
EMP00405,38,Female,IT,Specialist,8367,No,5,6,1,3,No
EMP00406,31,Female,Finance,Analyst,8190,No,5,4,3,3,No
EMP00407,28,Male,IT,Analyst,4951,No,23,3,2,3,No
EMP00408,28,Male,IT,Analyst,7028,No,5,0,3,3,Yes
EMP00409,37,Male,HR,Analyst,7872,No,8,2,2,3,No
EMP00410,37,Female,Sales,Analyst,6702,Yes,6,5,4,2,No
EMP00411,54,Female,HR,Manager,16736,Yes,9,11,3,2,Yes
EMP00412,33,Male,IT,Developer,11543,Yes,12,5,3,3,No
EMP00413,31,Female,IT,Developer,12199,No,15,3,3,3,No
EMP00414,44,Female,Sales,Senior Manager,17635,Yes,15,9,3,3,No
EMP00415,25,Female,IT,Developer,10435,Yes,18,4,3,4,Yes
EMP00416,35,Female,HR,Analyst,6037,Yes,24,5,3,3,Yes
EMP00417,41,Female,IT,Analyst,6837,No,3,3,3,3,No
EMP00418,28,Female,IT,Developer,5910,Yes,3,0,3,3,Yes
EMP00419,46,Female,Marketing,Manager,9994,No,7,9,3,3,No
EMP00420,40,Female,Finance,Analyst,4501,No,9,0,3,2,No
EMP00421,22,Male,Marketing,Analyst,5777,Yes,5,1,3,3,Yes
EMP00422,39,Male,Sales,Specialist,6535,No,6,6,3,3,No
EMP00423,41,Female,Sales,Specialist,9828,No,6,5,4,4,No
EMP00424,38,Male,Finance,Specialist,7143,No,8,6,1,3,Yes
EMP00425,40,Male,Finance,Analyst,6511,Yes,8,6,4,3,No
EMP00426,37,Female,HR,Executive,6481,No,27,0,4,3,No
EMP00427,40,Male,IT,Developer,6790,No,6,1,2,4,No
EMP00428,45,Male,Sales,Manager,10594,No,10,10,4,3,No
EMP00429,43,Male,Marketing,Manager,13734,Yes,6,9,3,3,No
EMP00430,27,Female,Sales,Executive,6884,Yes,7,2,3,3,No
EMP00431,23,Female,Marketing,Analyst,7554,Yes,13,0,3,3,Yes
EMP00432,28,Male,IT,Analyst,8114,No,4,1,3,2,No
EMP00433,40,Female,Finance,Specialist,7028,No,22,2,3,3,No
EMP00434,41,Female,HR,Specialist,7696,No,1,10,3,2,No
EMP00435,45,Female,HR,Manager,11626,No,8,11,1,3,No
EMP00436,43,Male,Finance,Developer,9502,No,5,4,3,2,No
EMP00437,36,Female,Finance,Specialist,6786,No,7,6,3,3,No
EMP00438,36,Female,Finance,Analyst,5581,No,13,5,3,3,No
EMP00439,40,Female,IT,Analyst,6830,No,8,1,3,3,No
EMP00440,51,Female,Finance,Senior Manager,20050,Yes,10,17,2,3,No
EMP00441,42,Female,IT,Developer,7195,No,3,9,3,3,No
EMP00442,48,Male,HR,Senior Manager,20592,No,50,14,3,3,No
EMP00443,36,Male,Finance,Analyst,6021,No,17,4,4,3,No
EMP00444,48,Female,IT,Manager,12212,No,10,9,3,3,No
EMP00445,50,Male,IT,Manager,10386,No,10,10,2,3,No
EMP00446,38,Male,Sales,Executive,5953,No,19,3,3,3,No
EMP00447,46,Male,HR,Specialist,6609,Yes,8,9,3,3,No
EMP00448,25,Female,HR,Analyst,6885,Yes,17,1,3,3,Yes
EMP00449,32,Male,HR,Analyst,5045,No,8,0,3,3,No
EMP00450,35,Female,Marketing,Specialist,6824,No,13,5,3,1,No
EMP00451,28,Male,Finance,Developer,9312,No,6,3,3,3,No
EMP00452,42,Male,IT,Developer,11294,Yes,13,4,2,3,No
EMP00453,28,Male,Finance,Analyst,6252,No,8,0,3,3,No
EMP00454,34,Female,IT,Developer,7004,Yes,21,0,3,3,No
EMP00455,44,Female,IT,Developer,7237,Yes,6,12,3,2,No
EMP00456,30,Male,IT,Developer,9208,No,12,1,2,3,No
EMP00457,29,Female,Sales,Executive,6717,No,14,2,3,3,No
EMP00458,36,Male,IT,Manager,14667,No,6,3,3,2,No
EMP00459,37,Female,Finance,Analyst,5554,No,9,1,3,4,No
EMP00460,35,Female,Finance,Specialist,7286,No,23,5,3,2,No
EMP00461,39,Female,Sales,Specialist,9005,Yes,42,5,3,4,No
EMP00462,36,Female,Finance,Analyst,4755,No,5,0,3,3,No
EMP00463,25,Female,IT,Developer,9662,No,16,0,3,3,No
EMP00464,31,Male,Finance,Analyst,8591,No,6,6,2,4,No
EMP00465,38,Female,Marketing,Executive,5186,No,11,0,3,4,No
EMP00466,38,Male,IT,Specialist,9631,No,24,3,3,4,No
EMP00467,34,Female,IT,Developer,8797,No,22,3,3,2,No
EMP00468,46,Male,Sales,Specialist,6079,Yes,8,8,3,3,No
EMP00469,25,Female,Sales,Executive,5164,No,3,3,3,4,No
EMP00470,50,Male,IT,Senior Manager,14981,No,7,14,3,2,No
EMP00471,38,Female,HR,Executive,4076,No,12,0,3,1,Yes
EMP00472,22,Female,Sales,Analyst,6774,No,24,0,3,4,No
EMP00473,35,Male,Sales,Manager,11389,No,15,5,3,3,No
EMP00474,30,Female,Marketing,Analyst,6290,No,8,0,2,4,No
EMP00475,44,Male,Finance,Specialist,7872,No,10,5,3,3,No
EMP00476,44,Female,IT,Senior Manager,19366,No,13,11,2,3,No
EMP00477,33,Female,IT,Executive,4645,No,15,5,3,3,No
EMP00478,30,Male,HR,Specialist,7300,No,14,0,2,3,No
EMP00479,28,Female,Marketing,Executive,5446,Yes,19,2,2,3,Yes
EMP00480,28,Female,Marketing,Executive,7383,No,16,0,3,3,No
EMP00481,22,Male,HR,Analyst,7489,Yes,14,0,3,3,No
EMP00482,38,Female,Marketing,Executive,4962,No,22,3,3,2,No
EMP00483,35,Female,HR,Specialist,8546,No,7,7,2,2,No
EMP00484,23,Male,Finance,Analyst,5455,Yes,7,0,3,2,No
EMP00485,25,Male,Marketing,Developer,5942,No,22,0,3,4,No
EMP00486,46,Female,IT,Manager,14418,No,7,9,2,2,Yes
EMP00487,25,Female,IT,Developer,10226,No,21,0,4,2,Yes
EMP00488,24,Female,Sales,Executive,4912,No,6,0,3,3,No
EMP00489,28,Male,IT,Developer,6842,No,4,3,2,4,No
EMP00490,29,Female,HR,Specialist,6358,No,5,0,3,4,No
EMP00491,41,Male,HR,Specialist,8505,Yes,2,10,2,3,Yes
EMP00492,24,Female,Finance,Analyst,6454,No,4,0,3,2,No
EMP00493,34,Female,Sales,Executive,4306,Yes,9,4,4,3,No
EMP00494,32,Female,HR,Specialist,9269,No,11,1,3,3,No
EMP00495,38,Female,Sales,Senior Manager,21349,No,18,5,2,3,No
EMP00496,32,Female,IT,Manager,11076,Yes,14,7,4,3,No
EMP00497,41,Female,IT,Senior Manager,18862,Yes,12,8,3,3,No
EMP00498,31,Female,HR,Specialist,6701,No,18,3,4,3,No
EMP00499,29,Female,IT,Specialist,8775,No,16,0,2,4,No
EMP00500,37,Female,HR,Specialist,6971,No,6,0,3,2,No
EMP00501,30,Male,Finance,Analyst,7987,Yes,14,2,3,2,No
EMP00502,40,Female,Finance,Analyst,5630,No,25,2,3,3,No
EMP00503,23,Female,IT,Developer,6099,No,4,2,3,4,No
EMP00504,26,Male,HR,Executive,5740,No,9,0,2,4,No
EMP00505,34,Female,Marketing,Analyst,8290,Yes,18,2,4,2,No
EMP00506,23,Female,Finance,Analyst,6875,No,9,0,4,3,No
EMP00507,29,Male,IT,Developer,11449,Yes,21,0,4,3,No
EMP00508,24,Female,Sales,Executive,5104,Yes,31,1,2,3,No
EMP00509,25,Male,Finance,Analyst,5447,Yes,10,0,2,1,No
EMP00510,38,Male,Finance,Analyst,8128,No,18,1,4,4,No
EMP00511,40,Female,Sales,Analyst,5438,No,11,1,2,2,No
EMP00512,32,Female,HR,Analyst,5407,No,6,5,3,4,No
EMP00513,33,Female,HR,Specialist,5332,No,5,5,2,3,No
EMP00514,34,Male,Sales,Executive,6173,No,38,3,2,4,No
EMP00515,47,Female,IT,Senior Manager,15631,Yes,10,10,3,2,No
EMP00516,56,Male,Finance,Senior Manager,16239,No,8,16,2,2,No
EMP00517,43,Female,IT,Manager,13472,Yes,15,11,3,3,No
EMP00518,24,Male,Sales,Executive,5661,No,32,0,4,3,No
EMP00519,25,Female,Sales,Executive,4327,Yes,10,0,3,2,Yes
EMP00520,41,Male,IT,Analyst,7664,No,16,5,3,3,No
EMP00521,24,Male,Marketing,Specialist,7048,No,21,1,2,3,No
EMP00522,51,Female,IT,Manager,15420,Yes,7,11,2,4,No
EMP00523,39,Female,IT,Developer,9472,No,11,4,3,3,No
EMP00524,28,Male,IT,Developer,11342,No,22,5,4,3,No
EMP00525,39,Male,IT,Manager,15255,Yes,10,7,3,3,No
EMP00526,27,Male,IT,Analyst,5935,No,8,0,4,4,No
EMP00527,40,Male,Marketing,Developer,6547,No,12,8,3,4,No
EMP00528,44,Female,Finance,Manager,12638,No,12,8,1,3,No
EMP00529,35,Female,Finance,Analyst,7647,Yes,16,3,3,2,No
EMP00530,52,Male,Sales,Manager,15555,No,18,10,3,4,No
EMP00531,54,Male,Sales,Senior Manager,18360,No,7,17,3,3,No
EMP00532,25,Male,HR,Specialist,7997,No,13,0,3,2,No
EMP00533,28,Female,IT,Developer,7602,No,27,0,3,2,No
EMP00534,30,Female,IT,Specialist,6238,No,14,2,3,3,No
EMP00535,29,Male,IT,Developer,8476,Yes,14,1,3,4,No
EMP00536,28,Female,HR,Specialist,9146,Yes,5,3,3,2,No
EMP00537,42,Male,Marketing,Analyst,8007,No,5,4,4,3,No
EMP00538,42,Male,IT,Manager,9914,No,27,7,4,3,No
EMP00539,31,Female,Finance,Manager,10843,No,10,2,2,3,No
EMP00540,37,Male,Finance,Analyst,6289,No,22,0,3,3,No
EMP00541,44,Male,HR,Specialist,8899,No,10,6,2,3,No
EMP00542,51,Male,Sales,Manager,13250,Yes,9,13,3,3,No
EMP00543,41,Male,Finance,Analyst,7310,No,16,0,3,3,No
EMP00544,32,Male,Finance,Analyst,6696,No,20,3,3,3,No
EMP00545,23,Female,Sales,Executive,6551,Yes,30,2,3,3,No
EMP00546,41,Female,HR,Specialist,7481,No,4,5,3,3,No
EMP00547,28,Male,Finance,Analyst,8686,No,7,3,4,1,No
EMP00548,37,Female,Sales,Manager,9917,Yes,13,7,3,1,No
EMP00549,24,Female,Marketing,Executive,5202,No,25,1,3,2,No
EMP00550,27,Male,Finance,Analyst,5083,No,9,0,3,4,No
EMP00551,33,Female,Finance,Analyst,5639,No,25,2,3,3,No
EMP00552,29,Female,Finance,Executive,5821,No,9,0,3,3,No
EMP00553,37,Male,Finance,Specialist,7439,No,8,3,3,3,No
EMP00554,29,Female,HR,Analyst,7829,No,16,5,3,3,No
EMP00555,38,Male,IT,Developer,8155,Yes,10,2,3,4,No
EMP00556,27,Female,IT,Developer,6231,Yes,13,2,3,4,No
EMP00557,29,Male,Marketing,Executive,6953,Yes,4,0,3,3,No
EMP00558,26,Female,Marketing,Analyst,4879,No,6,1,4,3,No
EMP00559,46,Female,HR,Specialist,5242,No,33,4,3,2,No
EMP00560,24,Female,IT,Developer,8040,No,14,3,3,3,No
EMP00561,44,Female,IT,Specialist,8643,No,8,7,3,3,No
EMP00562,32,Female,IT,Developer,9018,Yes,39,3,2,2,No
EMP00563,35,Male,IT,Developer,11253,No,32,6,3,3,No
EMP00564,44,Male,Sales,Senior Manager,23160,No,9,11,3,4,No
EMP00565,38,Female,HR,Analyst,5881,No,21,8,3,2,Yes
EMP00566,37,Female,Sales,Executive,6670,No,19,3,4,3,No
EMP00567,60,Male,IT,Senior Manager,20255,Yes,34,15,4,2,No
EMP00568,32,Male,IT,Developer,8429,No,17,1,3,3,No
EMP00569,26,Male,IT,Developer,5997,Yes,10,4,3,3,No
EMP00570,35,Female,IT,Specialist,7434,Yes,9,6,4,3,No
EMP00571,32,Male,Marketing,Executive,4883,No,15,0,3,4,No
EMP00572,31,Female,Marketing,Specialist,8319,Yes,25,1,3,1,Yes
EMP00573,46,Female,Marketing,Manager,10338,No,8,16,2,3,No
EMP00574,33,Female,Sales,Specialist,7363,No,9,3,4,3,No
EMP00575,31,Male,IT,Developer,10465,No,5,4,2,3,No
EMP00576,27,Male,Sales,Executive,4428,Yes,29,1,3,1,Yes
EMP00577,42,Female,HR,Analyst,5183,No,8,4,3,1,No
EMP00578,36,Male,Marketing,Specialist,9199,No,17,5,2,4,No
EMP00579,44,Female,Sales,Senior Manager,20436,No,14,12,3,3,No
EMP00580,31,Male,IT,Developer,11542,No,22,2,3,3,No
EMP00581,30,Male,Sales,Specialist,9407,No,5,0,3,3,No
EMP00582,31,Male,IT,Developer,10459,Yes,5,4,2,2,Yes
EMP00583,28,Female,Sales,Executive,4021,Yes,18,0,3,3,Yes
EMP00584,47,Female,HR,Senior Manager,21001,No,8,13,3,3,No
EMP00585,25,Male,IT,Developer,7270,Yes,16,0,3,3,No
EMP00586,33,Male,IT,Specialist,6261,No,15,2,2,3,No
EMP00587,30,Male,Marketing,Executive,4774,No,39,2,3,3,No
EMP00588,35,Male,HR,Specialist,5448,No,9,3,3,4,No
EMP00589,30,Female,HR,Analyst,6373,No,19,5,2,3,No
EMP00590,41,Male,HR,Specialist,7050,Yes,1,2,3,3,Yes
EMP00591,22,Male,Marketing,Analyst,6789,No,29,0,3,3,No
EMP00592,22,Female,Finance,Analyst,7085,No,42,0,4,1,No
EMP00593,32,Male,HR,Manager,11791,No,20,7,3,2,No
EMP00594,42,Female,IT,Specialist,6615,No,3,0,1,2,No
EMP00595,49,Male,HR,Manager,13738,No,22,9,4,3,No
EMP00596,27,Male,IT,Developer,9343,No,16,0,3,4,No
EMP00597,36,Male,Finance,Executive,5743,Yes,11,3,3,4,No
EMP00598,22,Male,IT,Analyst,7617,No,25,1,4,3,No
EMP00599,59,Female,HR,Senior Manager,19785,No,9,18,3,2,No
EMP00600,23,Female,Sales,Executive,6775,No,10,0,4,3,No
EMP00601,32,Male,IT,Developer,5777,Yes,5,4,3,3,Yes
EMP00602,24,Male,IT,Developer,10819,No,30,1,3,3,No
EMP00603,38,Male,Marketing,Developer,6937,Yes,15,4,3,3,No
EMP00604,31,Female,Sales,Specialist,6502,Yes,5,0,4,4,Yes
EMP00605,33,Female,IT,Developer,10675,No,5,2,3,4,No
EMP00606,27,Male,Finance,Developer,6570,No,5,1,4,2,No
EMP00607,40,Male,IT,Analyst,8101,Yes,15,4,3,3,No
EMP00608,37,Female,HR,Analyst,7261,Yes,11,4,4,1,No
EMP00609,24,Male,IT,Developer,7216,Yes,9,0,3,2,No
EMP00610,44,Male,IT,Developer,10739,Yes,24,3,3,4,No
EMP00611,37,Female,HR,Analyst,6961,No,11,8,3,3,No
EMP00612,39,Male,Sales,Analyst,5298,Yes,9,0,3,1,Yes
EMP00613,44,Male,Sales,Specialist,7030,No,20,6,3,2,No
EMP00614,49,Female,Sales,Manager,10390,No,28,16,3,3,No
EMP00615,40,Male,HR,Analyst,4810,No,8,3,3,3,No
EMP00616,36,Female,Sales,Executive,4693,Yes,17,6,1,3,No
EMP00617,34,Male,IT,Developer,8385,Yes,23,3,3,2,Yes
EMP00618,52,Female,Marketing,Manager,14822,No,26,11,3,2,No
EMP00619,40,Male,Sales,Executive,7446,No,3,3,3,3,No
EMP00620,41,Male,Finance,Analyst,7392,Yes,27,2,3,3,No
EMP00621,54,Female,Sales,Manager,15977,No,9,14,3,1,No
EMP00622,30,Male,Finance,Analyst,6517,No,8,0,2,3,No
EMP00623,40,Female,HR,Executive,5910,Yes,30,4,3,2,No
EMP00624,31,Female,IT,Developer,11919,No,12,5,4,3,No
EMP00625,40,Female,IT,Developer,10570,Yes,20,4,3,4,No
EMP00626,51,Male,IT,Manager,13648,No,12,15,3,1,No
EMP00627,37,Male,IT,Developer,8874,Yes,14,2,3,3,No
EMP00628,22,Female,HR,Analyst,4536,Yes,26,0,3,2,No
EMP00629,36,Male,Marketing,Executive,5851,Yes,12,6,3,3,No
EMP00630,33,Female,IT,Analyst,4768,Yes,21,0,4,3,Yes
EMP00631,44,Female,IT,Manager,12071,No,8,10,3,2,No
EMP00632,41,Female,IT,Developer,6101,Yes,1,3,4,2,Yes
EMP00633,31,Male,Sales,Executive,5786,No,28,3,3,3,Yes
EMP00634,42,Female,IT,Developer,7441,No,21,2,3,3,No
EMP00635,28,Female,IT,Developer,10528,No,4,6,4,3,No
EMP00636,33,Male,HR,Analyst,6163,Yes,8,5,3,3,No
EMP00637,35,Male,HR,Developer,7262,No,21,5,3,3,No
EMP00638,22,Female,Sales,Executive,5943,Yes,9,1,4,4,Yes
EMP00639,35,Male,HR,Analyst,6566,No,18,2,3,4,No
EMP00640,35,Female,Sales,Manager,13582,No,5,6,4,4,No
EMP00641,30,Male,Finance,Analyst,6202,No,33,7,3,3,No
EMP00642,44,Female,IT,Developer,8721,No,23,6,2,3,No
EMP00643,36,Male,Marketing,Analyst,8104,No,9,3,4,3,No
EMP00644,37,Female,Finance,Analyst,6381,No,8,5,2,1,No
EMP00645,26,Male,IT,Developer,10463,No,41,0,2,2,No
EMP00646,38,Female,HR,Executive,7367,No,21,0,3,3,Yes
EMP00647,39,Female,Sales,Executive,5506,Yes,17,0,1,4,Yes
EMP00648,40,Female,IT,Developer,10846,Yes,4,4,3,4,No
EMP00649,30,Female,Finance,Analyst,6532,No,2,2,2,2,No
EMP00650,30,Female,Marketing,Analyst,7881,No,4,1,2,2,No
EMP00651,26,Female,HR,Executive,4653,No,8,1,2,3,No
EMP00652,30,Female,IT,Developer,9338,Yes,27,1,3,2,No
EMP00653,40,Male,Sales,Executive,6750,No,34,7,3,3,No
EMP00654,36,Male,Sales,Manager,14199,Yes,15,6,2,2,No
EMP00655,39,Female,Sales,Executive,6488,Yes,18,6,3,3,No
EMP00656,25,Male,Finance,Analyst,6287,Yes,12,0,3,2,Yes
EMP00657,28,Male,HR,Specialist,6080,No,15,5,3,2,No
EMP00658,44,Female,HR,Specialist,7109,No,14,3,1,1,No
EMP00659,41,Female,Finance,Specialist,8407,No,18,8,3,2,No
EMP00660,33,Male,IT,Developer,11789,No,3,7,3,3,Yes
EMP00661,45,Male,IT,Manager,14347,No,17,14,3,3,No
EMP00662,22,Male,Marketing,Analyst,6541,No,1,1,3,3,No
EMP00663,26,Male,Sales,Executive,7352,No,6,0,2,3,No
EMP00664,44,Male,Marketing,Manager,13824,No,20,10,3,3,No
EMP00665,52,Female,Marketing,Manager,17367,No,1,13,3,4,No
EMP00666,39,Male,IT,Specialist,8544,No,31,4,3,3,No
EMP00667,32,Male,Finance,Analyst,6628,No,17,6,4,4,No
EMP00668,40,Male,Sales,Specialist,8916,Yes,19,6,3,3,No
EMP00669,22,Male,Sales,Executive,5946,Yes,29,1,3,2,Yes
EMP00670,30,Male,IT,Developer,5952,No,12,2,2,3,No
EMP00671,32,Male,Marketing,Analyst,8232,No,5,1,2,3,No
EMP00672,23,Female,IT,Developer,6078,Yes,18,2,2,4,No
EMP00673,26,Male,IT,Analyst,5810,Yes,7,2,3,3,Yes
EMP00674,43,Female,HR,Manager,12177,Yes,11,11,3,2,No
EMP00675,45,Female,IT,Senior Manager,21225,Yes,6,14,3,2,No
EMP00676,34,Male,Marketing,Analyst,7189,No,12,5,2,1,Yes
EMP00677,27,Male,IT,Developer,6571,No,3,0,3,2,Yes
EMP00678,22,Male,Sales,Analyst,7513,No,10,0,1,3,No
EMP00679,41,Female,IT,Developer,10375,No,10,9,3,4,No
EMP00680,22,Male,Marketing,Executive,7435,Yes,50,1,2,3,Yes
EMP00681,23,Female,IT,Developer,9276,No,5,1,3,4,No
EMP00682,37,Male,HR,Specialist,8217,No,35,5,3,1,No
EMP00683,37,Male,HR,Analyst,4872,Yes,7,4,2,3,Yes
EMP00684,23,Male,Marketing,Analyst,5099,Yes,21,1,3,2,Yes
EMP00685,29,Male,HR,Specialist,7598,No,19,1,3,2,No
EMP00686,39,Female,IT,Senior Manager,16054,No,26,13,3,2,No
EMP00687,39,Male,Marketing,Analyst,8067,Yes,7,0,3,3,Yes
EMP00688,35,Female,IT,Developer,10418,No,5,3,3,1,No
EMP00689,36,Male,Sales,Specialist,9638,No,24,6,3,3,Yes
EMP00690,41,Female,IT,Developer,7271,No,20,1,2,4,No
EMP00691,26,Female,Finance,Analyst,8513,No,21,1,1,2,No
EMP00692,26,Male,HR,Analyst,6956,No,8,2,4,3,No
EMP00693,33,Female,Finance,Executive,7421,No,6,2,3,2,No
EMP00694,26,Female,HR,Analyst,8188,No,1,1,3,2,No
EMP00695,51,Female,Sales,Manager,13455,Yes,25,10,3,3,No
EMP00696,32,Male,Finance,Analyst,6285,No,13,3,3,2,No
EMP00697,55,Male,IT,Senior Manager,23019,Yes,50,16,3,3,Yes
EMP00698,38,Male,HR,Analyst,6970,No,39,8,4,3,No
EMP00699,32,Female,IT,Manager,12478,No,18,4,3,4,No
EMP00700,34,Female,Finance,Analyst,6620,Yes,5,4,2,3,Yes
EMP00701,30,Female,Finance,Specialist,5011,Yes,7,0,3,3,Yes
EMP00702,40,Female,Finance,Analyst,5941,No,16,4,2,3,Yes
EMP00703,38,Male,Sales,Senior Manager,14774,No,2,6,3,3,No
EMP00704,33,Female,HR,Analyst,8710,No,20,5,2,2,No
EMP00705,39,Female,Marketing,Specialist,8461,No,10,7,3,3,No
EMP00706,40,Male,Finance,Analyst,8404,No,5,5,3,2,No
EMP00707,38,Female,Marketing,Specialist,8966,No,10,5,3,3,No
EMP00708,31,Female,IT,Developer,10443,No,28,6,3,3,No
EMP00709,41,Male,Marketing,Specialist,8740,Yes,14,10,3,2,No
EMP00710,25,Female,Sales,Analyst,7998,No,1,2,3,3,No
EMP00711,41,Female,Finance,Analyst,7131,No,6,5,3,4,No
EMP00712,35,Male,Sales,Executive,6935,Yes,14,4,3,4,No
EMP00713,26,Female,Marketing,Analyst,7565,Yes,12,4,3,3,No
EMP00714,44,Male,IT,Developer,9450,No,13,5,3,3,No
EMP00715,45,Male,IT,Developer,7571,No,16,4,4,3,No
EMP00716,27,Female,Sales,Specialist,8356,No,3,6,4,2,No
EMP00717,33,Male,IT,Developer,8266,No,21,4,4,3,No
EMP00718,37,Male,Marketing,Executive,6591,No,11,0,3,4,No
EMP00719,25,Female,IT,Executive,6724,No,19,0,3,3,No
EMP00720,44,Male,Marketing,Developer,8660,No,11,7,3,3,No
EMP00721,37,Male,IT,Developer,11202,Yes,2,4,3,2,No
EMP00722,38,Female,IT,Developer,8833,No,12,2,3,3,No
EMP00723,27,Male,Marketing,Analyst,8497,Yes,9,1,2,2,No
EMP00724,31,Female,Sales,Executive,4167,Yes,7,3,3,3,No
EMP00725,27,Female,Marketing,Executive,4042,No,11,1,3,4,No
EMP00726,36,Male,HR,Manager,14784,Yes,1,4,3,2,No
EMP00727,45,Male,Sales,Specialist,6147,Yes,5,9,4,3,No
EMP00728,28,Male,Finance,Analyst,7688,No,14,0,3,3,No
EMP00729,25,Male,IT,Specialist,6853,Yes,5,0,4,3,No
EMP00730,57,Female,Sales,Senior Manager,17052,No,10,19,3,3,No
EMP00731,31,Female,Finance,Analyst,7128,No,35,0,2,2,No
EMP00732,40,Female,Marketing,Executive,4282,Yes,4,5,1,3,Yes
EMP00733,33,Female,HR,Specialist,5506,No,19,4,3,1,No
EMP00734,45,Female,HR,Specialist,6301,Yes,8,7,3,3,No
EMP00735,39,Male,Finance,Analyst,8416,No,7,2,2,2,Yes
EMP00736,27,Male,IT,Developer,5923,No,12,0,3,4,No
EMP00737,31,Male,Finance,Specialist,5996,No,31,5,2,1,No
EMP00738,35,Male,Sales,Manager,9968,No,26,10,4,3,No
EMP00739,43,Male,IT,Developer,8969,No,33,6,4,4,No
EMP00740,36,Male,HR,Analyst,6919,No,5,5,2,3,No
EMP00741,38,Male,Sales,Executive,4903,No,6,0,2,4,Yes
EMP00742,29,Female,Marketing,Specialist,6716,No,9,2,3,4,No
EMP00743,34,Male,Marketing,Manager,11375,No,6,8,3,3,No
EMP00744,32,Male,Sales,Analyst,7543,Yes,3,0,1,2,No
EMP00745,37,Male,IT,Analyst,5182,Yes,7,4,4,2,No
EMP00746,36,Male,Marketing,Analyst,4902,No,14,3,3,3,No
EMP00747,40,Female,IT,Developer,10036,Yes,8,2,2,3,No
EMP00748,60,Male,IT,Senior Manager,21471,No,19,22,3,3,No
EMP00749,37,Female,Finance,Analyst,7993,No,11,0,3,3,No
EMP00750,30,Female,Finance,Analyst,4642,Yes,7,0,1,4,No
EMP00751,44,Male,Sales,Specialist,6577,No,15,3,3,4,Yes
EMP00752,44,Male,HR,Specialist,9666,No,12,7,4,1,No
EMP00753,25,Male,IT,Developer,8643,No,12,3,3,3,No
EMP00754,43,Male,IT,Developer,5932,No,15,7,3,3,No
EMP00755,41,Male,IT,Manager,10684,No,19,10,3,4,No
EMP00756,45,Female,Sales,Manager,12502,No,39,7,3,4,Yes
EMP00757,42,Female,Sales,Analyst,5943,Yes,20,6,3,2,Yes
EMP00758,24,Female,IT,Developer,9786,Yes,4,0,2,2,No
EMP00759,23,Male,Sales,Analyst,7183,No,36,0,3,4,No
EMP00760,30,Female,Marketing,Executive,4005,No,2,0,3,4,No
EMP00761,31,Male,Sales,Executive,7246,No,25,1,2,4,No
EMP00762,42,Female,Finance,Analyst,7271,No,13,4,3,3,No
EMP00763,23,Male,IT,Developer,10851,No,13,1,3,4,No
EMP00764,26,Male,IT,Developer,8487,No,2,1,3,2,No
EMP00765,36,Male,IT,Developer,8820,No,5,3,4,3,No
EMP00766,40,Female,Sales,Analyst,7797,Yes,40,8,3,4,Yes
EMP00767,29,Male,IT,Developer,9435,Yes,4,1,4,4,No
EMP00768,47,Female,IT,Manager,10070,Yes,22,6,3,3,No
EMP00769,38,Male,HR,Analyst,8219,No,11,1,3,3,No
EMP00770,34,Female,Marketing,Executive,4305,No,37,2,3,3,Yes
EMP00771,30,Male,HR,Manager,14763,No,26,6,3,3,No
EMP00772,29,Male,Sales,Executive,7480,Yes,32,1,3,2,Yes
EMP00773,36,Male,IT,Developer,8999,No,12,2,2,2,No
EMP00774,38,Male,Sales,Executive,5229,Yes,19,2,1,3,No
EMP00775,51,Male,Sales,Manager,16950,No,2,13,1,3,No
EMP00776,36,Female,IT,Developer,6481,No,28,1,3,3,No
EMP00777,43,Male,IT,Developer,12147,No,7,4,3,3,No
EMP00778,41,Male,IT,Developer,6455,No,12,0,3,2,No
EMP00779,28,Male,Marketing,Analyst,6073,No,10,4,3,3,No
EMP00780,44,Female,IT,Developer,8406,No,17,3,3,3,No
EMP00781,39,Male,Sales,Executive,7741,Yes,14,9,4,2,No
EMP00782,40,Female,Marketing,Analyst,7338,Yes,13,4,3,2,Yes
EMP00783,27,Female,HR,Developer,9620,No,7,1,4,3,No
EMP00784,26,Male,Finance,Specialist,8183,No,9,5,2,4,No
EMP00785,36,Female,Sales,Analyst,6840,No,8,0,3,4,No
EMP00786,38,Female,IT,Specialist,6834,Yes,9,1,3,3,No
EMP00787,42,Male,IT,Analyst,8346,No,19,3,3,3,No
